prompt,completion
"Tweeted that pic in public. There's people sitting behind me but much like the remaining Jedis in Starwars, I'm a rebel.",Safe/Neutral
"Kris_A_Beast, could you direct message me? We are working on a story about last night's shooting. Our condolences about your friends.",Safe/Neutral
"SpeakerRyan, you didn't write many in 2015-2016! Wait, a few bad ones! You sorry ass! How can you say that to a Harvard Lawyer who taught the Constitution for 12 years?",Attacking Behavior
azarkansero Hancock is second and I'll use Deacon and Piper a lot. Macready complains too much and the others are prong.,Safe/Neutral
azarkansero I was a music Ed major like four years ago. That's why. Also I have a mezzo soprano vocal range.,Safe/Neutral
"azarkansero, a mandolin is a violin with frets. I also play guitar, piano, and I've been instructed in trumpet and baritone.",Safe/Neutral
"azarkansero can't write, never trained properly to draw. I'm a mediocre musician who can barely play 9 instruments. Can't contribute much.",Emotional Distress
MittenGirl_Xo_ idgafclaire milk machines? Giving their calves milk away to humans whilst stealing it from the calf is the whole problem.,Safe/Neutral
"MissLusyd, yes, you do seem knowledgeable in the subject. I don't usually, my main problem is seasonal allergies which Claritin fixes.",Safe/Neutral
"MissLusyd haha, well ironically I'm stuck at a medical school bookstore and we have none of that in our drug section.",Safe/Neutral
"Tagged, well, you people finally got the message and deleted my profile because I was willing to sue for all harassment.",Safe/Neutral
"Whenever people talk, he would cover his ears and then scream, 'DIAM. DIAM. BISING.' We weren't even shouting or anything.",Safe/Neutral
"azarkansero, I'm jealous. I was watching my sister play for a while, which was probably the funniest thing I've seen in a while.",Safe/Neutral
"moimori, girls, probably. Guys like girls who smell fragrant but are rarely attracted to natural body odor, unlike how girls are into it.",Safe/Neutral
"Lynx_you_nerd get regular Skyrim then I can send you the DLCs, you can still get all the DLC achievements and stuff.",Safe/Neutral
4 tahun dah pakai specs mata pa ceritaaaaa. (Geddit. Grade C. See. Eyes can't see. I'm lame I know).,Safe/Neutral
lydiamcrtins: It's 2017 on the East Coast! Happy New Year! May it be filled with lots of love and light.,Safe/Neutral
ItsMindBIowing: Unhappy people often have the urge and desire to cheer up others which can improve their mood as well.,Safe/Neutral
I wish I had something to do to get rid of my boredom... Listening to music just isn't cutting it anymore...,Safe/Neutral
"Yeah, SW1128, Smart Shares is the shit. If you're wanting to get into individual stock picking though, it's not suitable.",Safe/Neutral
"Perpetual_Now, does Trump have something incriminating on the Joe Duo? Maybe the death of the JS assistant in the Fort Walton Beach Congressman's office.",Safe/Neutral
Ok or maybe. Stick the lightsaber in the tombstone and make it seem like an Excalibur scene. Yeah. That works too.,Safe/Neutral
Young60Minutes TJLang70 Fuck Green Bay! The Lions have beaten Aaron Rodgers before and they'll play a lot better at home. #GoLions,Safe/Neutral
Got to stop the #Cowboys again right before the half. The #Lions get the ball first in the second half. #MNF.,Safe/Neutral
"I grew up hearing God and Jesus, then Yahweh and Yahshua. I've also been exposed to Allah. I get confused sometimes.",Safe/Neutral
"madreeve I collect them like Pokemon. So far, the ones that are registered are around 200. Total estimated is around 1000.",Safe/Neutral
"dollahkhair Jedi robes. Not just tudung. She's wearing a headdress, then tudung, then a veil. And a scarf around the neck.",Safe/Neutral
Retweet from tommcfly: Royal Variety performance done. Honoured to be on it again. My mouth was drier than a plain Ryvita though.,Safe/Neutral
"I'm staying anonymous because I can help better that way. And no thanks needed, someone had to do it :)",Safe/Neutral
"mesucksatlife: I promised people I would never cut again, but you have driven me over the edge. I had to.",Suicidal Reference
"ItsMindBIowing: Loving someone who doesn't love you in return isn't necessarily wrong, but it is painful, both physically and mentally.",Emotional Distress
It's been over an hour since my friend last responded to me so I'm going to be a smartass about the situation.,Safe/Neutral
Time for a new bed since mine just decided to cave. Looks like everything from the old house is being replaced.,Safe/Neutral
"ayyputeri, that's why I thank God. If every line were straight, I'd have to thank Him every single time. That's tiring, huhu.",Safe/Neutral
"MittenGirl_Xo_ idgafclaire why wouldn't they just release the painful buildup of milk by feeding their calves who it's intended for, not",Safe/Neutral
rhaeman madreeve I know it's a part of coconut trees though. The one on top. Jembut kelapa. People cook it lemak-style.,Safe/Neutral
"JosinaAnderson That's a lousy thing to happen on New Year's Day, but he had it company, especially for losing to Cleveland.",Safe/Neutral
And I don't know why. Is it the bouncing animation? Except I get the same effect in first POV as well.,Safe/Neutral
"atmora, actually, she just showed him the PC version and told him that his high-tech computer couldn't handle the awesomeness.",Safe/Neutral
"The Raiders won't be able to score with their backup QB, so the Texans already have this game won, lol. #NFLPlayoffs",Safe/Neutral
Would you rather have a head the size of a tennis ball or the size of a watermelon? #Interesting #askjb JamesBourne,Safe/Neutral
"In the United States, a white Hispanic is an American citizen or resident who is racially white and of Hispanic descent.",Safe/Neutral
Can everyone calm the fuck down and talk this out like adults? There really doesn't need to be a fight tomorrow.,Safe/Neutral
"School is like the world at war. Alliances, enemies, war, violence, why can't we all just grow up and act right?",Emotional Distress
"MollyQerim: Real weak for George Karl to call out players for not having fathers, like it's in their control, so not cool.",Safe/Neutral
"I have a 14 hour day tomorrow and half of it is on the surgical ward, excuse me while I weep.",Safe/Neutral
Ashton5SOS: I thought album release week was stressful... But then I witnessed Matt Damon grow 400 potatoes on Mars #TheMartian,Safe/Neutral
"dollahkhair: They can see how women are supposed to be treated, not like most Arab men treat their women.",Safe/Neutral
"Peace is my stage name. My full name is Peace Off. Ahsjbajahahs, funniest joke I've come up with in a while.",Safe/Neutral
"lydiamcrtins, I have been watching T100 with Dylan all day because I'm garbage, but I can soonish if you still want to.",Safe/Neutral
"morgfair, it's no surprise you're an animal lover. You're a very loving person who just happens to look drop dead gorgeous.",Safe/Neutral
"ArmorOGod: If love doesn't require some sort of sacrifice on our part, we probably aren't loving the person at all.",Safe/Neutral
"If a female makes me wait very long to hang out, I usually just have sex with them and then leave for making me wait.",Attacking Behavior
"angela_rye I never notice your legs when you're on #CNN. I'm mesmerized by your intelligence and tenacity. Oh, and your patience.",Safe/Neutral
"Thee_AR15, that is good to say, but for me that is not true, because you are someone special.",Safe/Neutral
cbsmireya It sounds like someone has been living in LA too long. A large Texas T-bone steak should cure your thinking.,Safe/Neutral
"Prayers needed, please. I think I'm getting sick. The twins are already sick, and I think I caught it from them.",Safe/Neutral
I actually love him way too much. Never had a better boss in my life. And don't think I ever will.,Safe/Neutral
Junji Ito's works still have a special place in my heart. But KS just went in there and stole the spot.,Safe/Neutral
"Anyways, hey! I love Bellamy, Clarke, Raven, Monty, Jasper, and Harper. I'm excited to see my kids.",Safe/Neutral
"And to anyone who supports survivors or spreads awareness, thank you for giving survivors an outlet and a way to be heard.",Safe/Neutral
"Most importantly, bear in mind it doesn't matter what you think of what happened to them. Their experiences and feelings are valid.",Safe/Neutral
New Year's Resolutions: 1. Start Transitioning. 2. Move to the UK. 3. Start my life with CosmicLin. 4. Finish up school.,Safe/Neutral
Guys. I found a Malaysian lightsaber company that sells combat sabers made from aircraft-grade aluminum for only RM499. Am I dreaming.,Safe/Neutral
"I say this constantly about various characters, but I would lay down my life for Raven. No questions asked.",Safe/Neutral
"Be right back, trying to figure out what's the closest thing to mace I can legally carry in my purse at all times.",Safe/Neutral
Apparently my mind is telling me it's time to have a mental breakdown since I haven't had one in a while.,Emotional Distress
Not sure how a samurai sword could be so expensive. Must've been forged with the blood of a thousand virgin samurais.,Safe/Neutral
michellemalkin wow. The VA needs to get their asses in gear to prevent another tragedy like this from happening again.,Safe/Neutral
"Who made the rule that just because you're neighbors, you have to acknowledge each other when you're both in your driveways/yards? No.",Safe/Neutral
"kennleandre, puteih, the Force FX saber is not dueling capable, is it? I still haven't bought a lightsaber, *sobs*.",Safe/Neutral
"RT Fratfession: 'If you aren't dating a pike, you need to reevaluate your life... -every girl in the world' - PIKE",Safe/Neutral
"I feel like I say this every year, but it doesn't even feel like Christmas, and that makes me so sad.",Emotional Distress
tyce this is the best thing I've seen all month. I'd watch a full one man show of this for sure.,Safe/Neutral
