prompt,completion
"Checking out virtual box, looks quite nice",Safe/Neutral
"Just woken up, very pleased won. was a good match?",Safe/Neutral
Somebody kill the evil version please!!,Attacking Behavior
"Heading home today for easter break parents don't think I'll home til thursday, what a surprise!",Safe/Neutral
A black diwali for all who failed while reached out office with evide,Safe/Neutral
"I'm getting tired people going through everything, like literally everytime I die its cuz someone goes stuff",Emotional Distress
You're trouble,Attacking Behavior
Won first game settlers ..and I didn't even realize I could have won the pound before haha,Safe/Neutral
"Hey hey hey, just joined twitter. sounds like a nice thing",Safe/Neutral
Baby try anything for the first time you...,Safe/Neutral
Buying a gun tomorrow since stores are closed I spare you the details life since one will give a shit anywayi amjust done with everything nothing helps yes I well aware that I not alone doesnt make a shit difference nothing can done and I sick wasting life time money air much I love the people life they arent worth living with this shit nor are they any help because they dont know what I tried knives but I cant bring myself draw blood,Suicidal Reference
"There only one seat the church jason. life choice belief artistic expression. sorry, there",Emotional Distress
Heh heh but you cld use for anything almost lol,Safe/Neutral
Sure just get that homework done while celebrating that poin,Safe/Neutral
Haha was alright. ended paying abt 900. and yes I coming school tmoro oli pood tday!,Safe/Neutral
"I tired lies and living lies, people showing only the versions they want show and shows that people put on.",Emotional Distress
Happy birthday big guy keep the good work,Safe/Neutral
It's a nice piece software indeed,Safe/Neutral
"Exhausted the point where I need peace. ive gone far deciding I would die for it, cut ties for it. I",Emotional Distress
"I tired struggling, tired asking for help and mostly I just tired life. not worth living anymore.",Emotional Distress
Ok... now I have tkts for 2nite... fast and the furious! hope great after being sold out for the weekend!...,Safe/Neutral
Bon courage pour magento,Safe/Neutral
I just want healthy.,Safe/Neutral
I hate myself more than anything the world,Emotional Distress
But I'm just a motherfucker that want dead,Attacking Behavior
Have you been overdoing the william gibson novels?,Safe/Neutral
"Cheers for more wonderful years with highlight happy 8th anniversary, guys!",Safe/Neutral
I think homies doing the right thing deserves every dollar will get. steelers are silly for not paying him,Safe/Neutral
Omg thanks for replying you just made sooo happy!!! please folow me...I've learnt much from your blogs,Safe/Neutral
"Interesting, a digital engagement peep. good know they're engaging with people the coal face.",Safe/Neutral
"G-grandfather fought ww1, earning the military medal boisselle. then the thought fight",Safe/Neutral
"It's not 'nerd', lisa, it's 'retard', remember? special olympics? I don't speak austrian? that guy breathtaking..",Safe/Neutral
"Important meetings happening all over the office, and I'm not needed any them. yes!",Safe/Neutral
You did not get mumps thankfully life spared woop,Safe/Neutral
Just wanna fucking sleep and never wake ever again,Suicidal Reference
Congratulations joe cole a brilliant career. enjoy your retirement mate,Safe/Neutral
Interesting that I was just asking myself that same question!,Safe/Neutral
Pls don bring this image mind I not ready die,Emotional Distress
"I have home-made brownies, too....",Safe/Neutral
Hi-chew literally the best fucking candy ever.,Safe/Neutral
I don think I can live with what did I was sexually abused for years and I can take one more second reliving the feeling his hands all over body I would rather take life than live with the guilt and shame that I feel over this I can tell anyone what happened I feel like I going insane,Suicidal Reference
Love the new song. and the chorus real nice and catchy. gud job. who did the track and recording jordan?,Safe/Neutral
I ended the hospital after suicide attempt and now heart messed they wont let leave until I medically stable and then I have psych hospital but I not sure will work,Suicidal Reference
"Ergo, dreams would crushed. what would I then? work a dead end job for the rest life and let forms",Emotional Distress
"Are planning our first one this year, egg hunt that",Safe/Neutral
Quite bored reallyyy the phone baby,Safe/Neutral
It's all fun games until you're throwing hotcheetos,Safe/Neutral
Easter egg without the calories,Safe/Neutral
"Yeah, I've seen his reply. congrats, dear! you must very happy!",Safe/Neutral
A beautifully designed fully accessible html website,Safe/Neutral
And missed chance love death cant come for fast enough 144 thats 9983th percentile I also have a and from top ten schools cant figure this out somehow I too old attract someone I attracted and I behind where a ivy graduate should 42k years old a temp position its just not enough make worth something I tired not being loved for who I and envy the attention women get I dont think I will ever wanted like that just not good enough,Emotional Distress
Too. it's gonna awesome. eeek! one week!,Safe/Neutral
Raikb not tired everything,Safe/Neutral
Feeling very happy with the giant box chocolates that arrived this morning. easter a wonderful but underrated holiday,Safe/Neutral
May 6th couldn't wait any longer..I was waiting for someone ask! lol,Safe/Neutral
Just got back from a sweltering morning covering cowboys preseason training and the air-con the office broken,Safe/Neutral
"Fuck, somebody come kill please.",Attacking Behavior
Dear it's nearly bedtime least I'm sure tomorrow will better. I have urge hibernate but got work do!,Emotional Distress
I just trimmed it. I'll post photos soon,Safe/Neutral
"Really???? why? call superman, can save you!!!! need ya!",Safe/Neutral
Hates the people facebook trying convince jp1 get iphone.,Safe/Neutral
"I love the fact, that I said like chandler head I read it. and then kept reading saw say, 'just like chandler'",Safe/Neutral
"Need give a big huge massive shout out for his scraper, expertise, and amazing intelligence.",Safe/Neutral
Decently functional. I'm work today.,Safe/Neutral
"I'm leaving forever, you'll miss whatever",Suicidal Reference
Working like crazy,Safe/Neutral
More deinstallation fun wielding power drills being love with spreadsheet organization,Safe/Neutral
Just bought new reads the ten commandments for business failure and more softies new friends for you sew and crochet,Safe/Neutral
I don care who fuck with the end the day I came this world alone gon die alone with that being sai,Suicidal Reference
Why you raid drs offices when you know that illegal fentanyl thru mail killing people? people are,Safe/Neutral
I going kill myself tonight I a lesbian grad student a conservative big name school america life until now has been shit I lonely girls only want use for sex I dont feel loved friends ive been struggling find a dissertation lab I invented something for a professor undergrad but now shes stealing and giving credit I want make sure I the right way that I gone I just fucking tired not feeling valued,Suicidal Reference
Uuuuuuuuggghhhhhh. was that chinese english?,Safe/Neutral
Lol the conbrainer store thats cute,Safe/Neutral
She tired.,Safe/Neutral
Buy mac yay,Safe/Neutral
"Yes, I would pay more fly a section",Safe/Neutral
Always fucking stressing and its not good. day day I just feel like going fucking lose and it. you wouldnt care tho because worthless you,Emotional Distress
I going keen! come june!,Safe/Neutral
Lots and many. I illegaly downloaded them (h) but then lost them all. now I only haz whatev ones tozz emails why?,Safe/Neutral
Good morning tweeterville! looking forward your tweets today make awesome day.,Safe/Neutral
Not everything.,Safe/Neutral
Cookie dough like hey don eat raw I could make you sick not realizing that I been ready die for things I liked less.,Emotional Distress
