prompt,completion
"I feel like I'm drowning in my own thoughts, life getting way too much depressed now, I cant live like this anymore, I will just die.",Suicidal Reference
Sometimes I wonder if the world would be better without me. Sure it will. I will just die then.,Suicidal Reference
"I've lost the strength to keep pretending, I should just die.",Suicidal Reference
"I want to die, I just don't want to hurt anymore.",Suicidal Reference
"I feel like I'm existing just to keep others from worrying. I don't want to live anymore, I cant just take this anymore.",Suicidal Reference
"I look in the mirror and don't recognize myself anymore. If this continues I fear I will go crazy, which I don't want to, dying seems better then this.",Suicidal Reference
Some days I just want to sleep and never wake up.,Suicidal Reference
"It feels like I'm fading away, one breath at a time. Let just end it quickly.",Suicidal Reference
"Even when I'm surrounded by people, I feel completely alone. I can't live alone like this anymore, I will just die then accept loneliness.",Suicidal Reference
"I wish someone would notice the pain behind my smile, but noone actually did, and noone will never do, I just should die.",Suicidal Reference
"I'm tired of trying to convince myself to stay. I don't wanna do it anymore, I have already accepted my death.",Suicidal Reference
"I feel like I'm just waiting for the end without saying it out loud. Fuck waiting, I will hang myself tonight.",Suicidal Reference
"I keep thinking, maybe I wasn't meant to be here this long. Its better for me to die now.",Suicidal Reference
"Tommorrow I am jumping into that river, goodbye everyone.",Suicidal Reference
"I am looking for new ower for my cat mikky, after that I can die in piece.",Suicidal Reference
"Disability is a curse, I cant live like this anymore, I will just die.",Suicidal Reference
the kit is taking shape now for our match in May!,Safe/Neutral
Football shirts taking shape courtesy of fg clothing ltd and logo designed by the brilliant Haus of Fox !,Safe/Neutral
"Danny, you're truly Amazing!",Safe/Neutral
Spent some time organizing my bookshelf. It's oddly satisfying.,Safe/Neutral
Went through old photos today. Brought back some great memories.,Safe/Neutral
Have a great weekend everyone!,Safe/Neutral
"A very Happy Birthday to a special young man, Eben! One of our NCFC mascots next.",Safe/Neutral
Tickets for day & night are on sale now mate. How's the kit coming along?,Safe/Neutral
Would you be interested in playing on our charity match at NCFC on May 9th for autism?,Safe/Neutral
A sample of what's to come from our Man of the Match sponsors high 5 it app - for this years event,Safe/Neutral
Absolutely FANTASTIC news! Congrats Shaun!,Safe/Neutral
Kids have to be exposed to different things in order to develop.,Safe/Neutral
"I'm doing the Derby 10k on April 9th - if anyone would like to sponsor me, please contact me.",Safe/Neutral
Calling all People On Vaca Fans PLEASE ReTweet! This Signed Guitar auction for ends Friday!,Safe/Neutral
"Charity Football Match, at NCFC for Autism on Sat 9th May, Tickets: 07855 538992",Safe/Neutral
"Don't forget, tickets for our charity football event can also be purchased from the NCFC club shop!",Safe/Neutral
Today at noon 1 being interviewed at Croydon Radio for autism awereness week,Safe/Neutral
Looking forward to my pottery workshop this weekend.,Safe/Neutral
Poem from an autism parent called 'I stand quietly',Safe/Neutral
Potential Consequences of a Cure for Autism is written on this article.,Safe/Neutral
"I work with adults with autism, good to see a well known actor contributing to the awareness.",Safe/Neutral
Couldn't resist the pic with the Argyle shirt either mate!,Safe/Neutral
Rearranged the furniture in my room for a fresh look. Change feels good.,Safe/Neutral
Hello Wales I'm also playing at Liberty with Adam Woodyatt.,Safe/Neutral
How's this for starters? For the autism Charity football Match 2015.,Safe/Neutral
Gutted for you. One of our After Party acts is from IOW too!,Safe/Neutral
toni willets I've DM'd you. Please have a look and reply.,Safe/Neutral
"Chuffed to have Chief Scout, Brano making his debut for us in this years event at Meadow Lane!",Safe/Neutral
Its a pleasure to once again to announce russhoult as one of our ex-pro's for our Charity Football Event,Safe/Neutral
it's in Nottingham at NCFC as is the 'After Party'.,Safe/Neutral
Absolutely delighted to announce Richard Mylan as a Special Guest & Player in our event in May!,Safe/Neutral
"Cieron Keane, couldn't have put that better mate!",Safe/Neutral
Coffee & Chat tomorrow with special guest 'Big D' of noizelevelcriti who'll be coming to do a cheque presentation!,Safe/Neutral
would you be interested in playing in our charity football match in May?,Safe/Neutral
Our 1st special guest for our Charity Football Event has confirmed. All will be revealed very soon!,Safe/Neutral
"After missing the 2014 Derby 10k through injury (the week before), I'm back to give it another go!",Safe/Neutral
Ilkeston Rock radio presenter completes 24 HR radio show and raises for awereness week.,Safe/Neutral
Caught up on some podcasts today while folding laundry. Productive and entertaining.,Safe/Neutral
"Learned how to brew coffee a new way this morning. Small upgrade, but a great start to the day.",Safe/Neutral
Made a small donation to a local shelter today. Even little acts can make a big difference.,Safe/Neutral
Every day feels like a silent struggle no one sees.,Emotional Distress
"I'm running on empty, but no one notices the warning signs.",Emotional Distress
Sometimes I wonder if disappearing would hurt less than staying.,Emotional Distress
"The nights are the hardest, they remind me I'm still here.",Emotional Distress
I've forgotten what it feels like to feel okay.,Emotional Distress
I'm tired of pretending I'm not drowning.,Emotional Distress
I carry my sadness like it's stitched into my skin.,Emotional Distress
It feels like I'm waiting for something that will never come.,Emotional Distress
I'm losing the ability to pretend everything is fine.,Emotional Distress
"My soul feels worn out, like I've lived too many lives.",Emotional Distress
I don't remember the last time I didn't feel broken.,Emotional Distress
I'm terrified that this emptiness is permanent.,Emotional Distress
I wish my heart would stop aching for peace.,Emotional Distress
I'm tired of living in survival mode.,Emotional Distress
Every part of me feels heavy with silence.,Emotional Distress
Sometimes I stare into nothing and wish it would take me.,Emotional Distress
"I feel like I'm on autopilot, just existing.",Emotional Distress
There's a pain in me that no one understands.,Emotional Distress
It's hard to explain why I don't want to wake up anymore.,Emotional Distress
The thought of rest has become a longing for an ending.,Emotional Distress
I keep searching for peace in a world that feels too loud.,Emotional Distress
The weight of my thoughts makes even breathing feel hard.,Emotional Distress
"I don't feel alive, I just feel present in a body that's tired.",Emotional Distress
There's no energy left to keep pretending anymore.,Emotional Distress
"The more I smile, the more I feel like a liar.",Emotional Distress
I'm scared that the darkness is all I'll ever know.,Emotional Distress
"I keep disappearing inside myself, a little more each day.",Emotional Distress
"It's like I'm here, but not really living.",Emotional Distress
